track_id,name,uri,genres,vietnamese_genres,emotion_genres
1Qv4Gm6jCjK9wzZ9IXqFHE,Đánh Mất Em (Lofi Ver.),spotify:track:1Qv4Gm6jCjK9wzZ9IXqFHE,"['vietnamese lo-fi', 'v-pop', 'lo-fi', 'vietnam indie']","['vietnamese lo-fi', 'vietnam indie']",['v-pop']
5ynz5Ru2TfV3NrJ3nUlgfu,Một Ngày Bình Thường,spotify:track:5ynz5Ru2TfV3NrJ3nUlgfu,"['vietnamese lo-fi', 'v-pop', 'vietnamese hip hop', 'vietnam indie']","['vietnamese lo-fi', 'vietnamese hip hop', 'vietnam indie']",['v-pop']
0fQwc4J9fPyRac81VOtAC3,CUA,spotify:track:0fQwc4J9fPyRac81VOtAC3,"['vietnamese hip hop', 'v-pop', 'vietnam indie']","['vietnamese hip hop', 'vietnam indie']",['v-pop']
60IkdTQSimvSgOVqN0lowO,Lớp 13,spotify:track:60IkdTQSimvSgOVqN0lowO,"['vietnamese hip hop', 'v-pop']",['vietnamese hip hop'],['v-pop']
626zIYVtRhqrQ2DIsnEPjm,Em Muốn Ta Là Gì,spotify:track:626zIYVtRhqrQ2DIsnEPjm,"['v-pop', 'vinahouse', 'vietnamese lo-fi']",['vietnamese lo-fi'],['v-pop']
5p7NIzKsfpNlr5H9z9MS7o,Thay Tôi Yêu Cô Ấy - EDM Remix,spotify:track:5p7NIzKsfpNlr5H9z9MS7o,"['v-pop', 'vinahouse', 'vietnamese lo-fi']",['vietnamese lo-fi'],['v-pop']
6Oii7dmdmXshstmehrDZJs,Đúng Người Đúng Thời Điểm,spotify:track:6Oii7dmdmXshstmehrDZJs,"['v-pop', 'vinahouse', 'vietnamese lo-fi']",['vietnamese lo-fi'],['v-pop']
5hM4B9QPdCKYpTYSr4Mu2e,Thay Tôi Yêu Cô Ấy,spotify:track:5hM4B9QPdCKYpTYSr4Mu2e,"['v-pop', 'vinahouse', 'vietnamese lo-fi']",['vietnamese lo-fi'],['v-pop']
3ZIwMxCHnQwFR4MlZNQ7ZQ,Đợi Em Về,spotify:track:3ZIwMxCHnQwFR4MlZNQ7ZQ,"['v-pop', 'vinahouse', 'vietnamese lo-fi']",['vietnamese lo-fi'],['v-pop']
3wCALGJFW8NNrZuVddyIGL,Sai Người Sai Thời Điểm,spotify:track:3wCALGJFW8NNrZuVddyIGL,"['v-pop', 'vinahouse', 'vietnamese lo-fi']",['vietnamese lo-fi'],['v-pop']
2UEMPLkYBXGkqdxzJHlNxh,Một Cú Lừa (Đu Đưa Version),spotify:track:2UEMPLkYBXGkqdxzJHlNxh,"['v-pop', 'vietnamese hip hop', 'vinahouse', 'vietnam indie']","['vietnamese hip hop', 'vietnam indie']",['v-pop']
5xyADrkOTz0c3X12DvasRE,Túy Âm,spotify:track:5xyADrkOTz0c3X12DvasRE,"['v-pop', 'vietnamese hip hop', 'vinahouse', 'vietnam indie']","['vietnamese hip hop', 'vietnam indie']",['v-pop']
0ZaHfA4m7SlE2QHA3KNoXj,Em Có Nghe,spotify:track:0ZaHfA4m7SlE2QHA3KNoXj,"['v-pop', 'vietnamese lo-fi', 'vietnam indie', 'vietnamese hip hop', 'vinahouse']","['vietnamese lo-fi', 'vietnam indie', 'vietnamese hip hop']",['v-pop']
44UFK3c62FzOHSemTpz8ZM,Trong Tri Nho Cua Anh Cover - Original,spotify:track:44UFK3c62FzOHSemTpz8ZM,"['v-pop', 'vinahouse', 'vietnam indie']",['vietnam indie'],['v-pop']
4lownRPM9rXqZmIrauvsPR,Anh Sai Rồi,spotify:track:4lownRPM9rXqZmIrauvsPR,"['v-pop', 'vinahouse', 'vietnamese bolero']",['vietnamese bolero'],['v-pop']
17ZMEbRhDxT14rHApYaiHU,Trai Tim Em Cung Biet Dau. - Original,spotify:track:17ZMEbRhDxT14rHApYaiHU,"['v-pop', 'vinahouse', 'vietnam indie', 'vietnamese bolero']","['vietnam indie', 'vietnamese bolero']",['v-pop']
3edMkFV4BwGeqt45bPhzIw,HONGKONG12,spotify:track:3edMkFV4BwGeqt45bPhzIw,"['vietnamese hip hop', 'v-pop', 'vietnam indie']","['vietnamese hip hop', 'vietnam indie']",['v-pop']
6PDtMGM0e7330PpN7T9QdS,Hãy Về Đây Bên Anh,spotify:track:6PDtMGM0e7330PpN7T9QdS,"['v-pop', 'vietnamese lo-fi', 'vietnam indie']","['vietnamese lo-fi', 'vietnam indie']",['v-pop']
3VHjWEYUDpMRKUQlzQNzUj,Lớn Rồi Còn Khóc Nhè,spotify:track:3VHjWEYUDpMRKUQlzQNzUj,"['v-pop', 'vietnam indie']",['vietnam indie'],['v-pop']
3g7lBqTaP0DM4VWyAJFPw3,Em Ngu Chua - Original,spotify:track:3g7lBqTaP0DM4VWyAJFPw3,"['v-pop', 'vietnamese hip hop', 'vietnam indie', 'vinahouse']","['vietnamese hip hop', 'vietnam indie']",['v-pop']
4eMvGEz25irv76TvMRfzGp,Chân Ái,spotify:track:4eMvGEz25irv76TvMRfzGp,"['v-pop', 'vietnamese hip hop', 'vietnam indie', 'vinahouse']","['vietnamese hip hop', 'vietnam indie']",['v-pop']
0NTtPK7yNN4xT1YQTMxu9y,Krazy (feat. EVY),spotify:track:0NTtPK7yNN4xT1YQTMxu9y,"['v-pop', 'vietnamese hip hop', 'vinahouse', 'vietnam indie']","['vietnamese hip hop', 'vietnam indie']",['v-pop']
3LGNVNZeEIUwdzDvnUO73V,Phút Ban Đầu,spotify:track:3LGNVNZeEIUwdzDvnUO73V,"['v-pop', 'vietnam indie', 'vietnamese lo-fi']","['vietnam indie', 'vietnamese lo-fi']",['v-pop']
70SyyW2Z1A5UNY3g8bPo5I,Truyền Thái Y (feat. Masew),spotify:track:70SyyW2Z1A5UNY3g8bPo5I,"['v-pop', 'vinahouse']",[],['v-pop']
3QyyA0DIhUj73eDxMd9MOh,Nếu Là Anh,spotify:track:3QyyA0DIhUj73eDxMd9MOh,"['v-pop', 'vinahouse', 'vietnamese bolero']",['vietnamese bolero'],['v-pop']
5flj74Eay1z7XXxIiUNK6w,Chợt Thấy Em Khóc,spotify:track:5flj74Eay1z7XXxIiUNK6w,"['v-pop', 'vinahouse']",[],['v-pop']
72BPL9FKI0WbUw4n658B4Y,Đổi Thay,spotify:track:72BPL9FKI0WbUw4n658B4Y,"['v-pop', 'vinahouse', 'vietnamese bolero']",['vietnamese bolero'],['v-pop']
2Qu80FRL83tdFP6Bnvh1gI,Lửng Lơ,spotify:track:2Qu80FRL83tdFP6Bnvh1gI,"['v-pop', 'vietnamese hip hop', 'vinahouse', 'vietnam indie']","['vietnamese hip hop', 'vietnam indie']",['v-pop']
34ODRRWSsRbiB6sGI9R9Te,Badadu,spotify:track:34ODRRWSsRbiB6sGI9R9Te,"['v-pop', 'vietnam indie']",['vietnam indie'],['v-pop']
0ZizZPEO4jmzNQjnLCJ37o,Do For Love,spotify:track:0ZizZPEO4jmzNQjnLCJ37o,"['vietnamese hip hop', 'v-pop', 'vinahouse', 'vietnam indie']","['vietnamese hip hop', 'vietnam indie']",['v-pop']
62bVQ13ELZp79VYwcG6CEK,SAY GOODBYE,spotify:track:62bVQ13ELZp79VYwcG6CEK,"['v-pop', 'vietnamese hip hop', 'vietnam indie', 'vinahouse']","['vietnamese hip hop', 'vietnam indie']",['v-pop']
3i9I9yvXmEZuy4fWOOCcTw,Nếu Mai Chia Tay - Chill RnB Version,spotify:track:3i9I9yvXmEZuy4fWOOCcTw,"['v-pop', 'vietnam indie']",['vietnam indie'],['v-pop']
01GttEhbqMrVWdq26icFku,một file âm thanh nhỏ.mp3,spotify:track:01GttEhbqMrVWdq26icFku,"['v-pop', 'vietnam indie', 'vietnamese hip hop']","['vietnam indie', 'vietnamese hip hop']",['v-pop']
6yE1ZSflbG8mIPtICmM3ig,Ơ Sao Bé Không Lắc,spotify:track:6yE1ZSflbG8mIPtICmM3ig,"['v-pop', 'vietnamese hip hop', 'vinahouse', 'vietnam indie']","['vietnamese hip hop', 'vietnam indie']",['v-pop']
7F4kPaj6sfbcawsA2TzZoX,Buồn Không Em,spotify:track:7F4kPaj6sfbcawsA2TzZoX,"['v-pop', 'vietnamese hip hop', 'vinahouse', 'vietnam indie']","['vietnamese hip hop', 'vietnam indie']",['v-pop']
2J3yoavy0daNn6l8hOffBA,Phía Sau Em,spotify:track:2J3yoavy0daNn6l8hOffBA,"['v-pop', 'vietnamese hip hop']",['vietnamese hip hop'],['v-pop']
2H30pekmvwF28ugZRrQNWg,Friendzone (Yêu Bạn Được Không),spotify:track:2H30pekmvwF28ugZRrQNWg,"['v-pop', 'vietnam indie', 'vietnamese lo-fi', 'vietnamese hip hop']","['vietnam indie', 'vietnamese lo-fi', 'vietnamese hip hop']",['v-pop']
1Axzkl935WrIsBwDqk90yQ,Đưa Nhau Đi Trốn (Chill Version),spotify:track:1Axzkl935WrIsBwDqk90yQ,"['v-pop', 'vietnamese hip hop', 'vietnam indie', 'vietnamese lo-fi']","['vietnamese hip hop', 'vietnam indie', 'vietnamese lo-fi']",['v-pop']
5ocej4vXiI42un5kLfPKQ6,Hạnh Phúc Thoáng Qua,spotify:track:5ocej4vXiI42un5kLfPKQ6,"['v-pop', 'vinahouse']",[],['v-pop']
20aPo7bf0IrwfZvBXDHsnh,Only U,spotify:track:20aPo7bf0IrwfZvBXDHsnh,"['v-pop', 'vietnamese hip hop', 'vinahouse', 'vietnam indie']","['vietnamese hip hop', 'vietnam indie']",['v-pop']
1AsUEQHpIQDJZcyg8kpjJi,Buc Tranh Tu Nuoc Mat - Original,spotify:track:1AsUEQHpIQDJZcyg8kpjJi,"['v-pop', 'vinahouse']",[],['v-pop']
2ojJbYSBTtD2bHGHy7hPBS,Thất Tình,spotify:track:2ojJbYSBTtD2bHGHy7hPBS,"['vinahouse', 'v-pop', 'vietnamese bolero']",['vietnamese bolero'],['v-pop']
5eRPTBytd4e644WtT7zCcz,Dung Nguoi Dung Thoi Diem. - Original,spotify:track:5eRPTBytd4e644WtT7zCcz,"['v-pop', 'vinahouse', 'vietnamese lo-fi']",['vietnamese lo-fi'],['v-pop']
5uBkUEZl3PRDCvs2K4vYLV,Người Khác,spotify:track:5uBkUEZl3PRDCvs2K4vYLV,"['v-pop', 'vietnam indie']",['vietnam indie'],['v-pop']
5HZhvjSWkcCd7zn49qPypk,Cánh Hồng Phai,spotify:track:5HZhvjSWkcCd7zn49qPypk,"['v-pop', 'vietnamese bolero']",['vietnamese bolero'],['v-pop']
0EZxYaTzv6qPz2YcPS3hX2,Nếu Em Còn Tồn Tại,spotify:track:0EZxYaTzv6qPz2YcPS3hX2,"['vinahouse', 'v-pop', 'vietnamese bolero']",['vietnamese bolero'],['v-pop']
6AGH0aBAsfXzGECHJYn5iO,Anh Sẽ Về Sớm Thôi,spotify:track:6AGH0aBAsfXzGECHJYn5iO,"['v-pop', 'vietnamese hip hop']",['vietnamese hip hop'],['v-pop']
75kOzkIGZ7WB9s5rOxICf0,Tự Tâm,spotify:track:75kOzkIGZ7WB9s5rOxICf0,"['v-pop', 'vinahouse']",[],['v-pop']
3BwqiNZaKgfv0t3ygYkvjl,NHẠT,spotify:track:3BwqiNZaKgfv0t3ygYkvjl,"['v-pop', 'vietnam indie']",['vietnam indie'],['v-pop']
0FwDgN5BzmT0v7H9BG3h0A,Nợ Ai Đó Cả Thế Giới,spotify:track:0FwDgN5BzmT0v7H9BG3h0A,"['v-pop', 'vietnam indie', 'vietnamese lo-fi', 'vietnamese hip hop']","['vietnam indie', 'vietnamese lo-fi', 'vietnamese hip hop']",['v-pop']
4stnC77avygK0unHHsupJ9,Lời Chưa Nói,spotify:track:4stnC77avygK0unHHsupJ9,"['v-pop', 'vinahouse']",[],['v-pop']
1LeDj79dXQVSMp8RobhhN8,Tất Cả Sẽ Thay Anh,spotify:track:1LeDj79dXQVSMp8RobhhN8,"['v-pop', 'vietnamese lo-fi', 'vinahouse', 'vietnam indie']","['vietnamese lo-fi', 'vietnam indie']",['v-pop']
6wOVeq8kt6mavjXkhL5ujL,Ngam Hoa Le Roi - Original,spotify:track:6wOVeq8kt6mavjXkhL5ujL,"['vinahouse', 'v-pop', 'vietnamese lo-fi', 'vietnamese bolero']","['vietnamese lo-fi', 'vietnamese bolero']",['v-pop']
3TMsxtMLlRJAjuaQIOuhXl,Từng Yêu,spotify:track:3TMsxtMLlRJAjuaQIOuhXl,"['v-pop', 'vietnamese lo-fi']",['vietnamese lo-fi'],['v-pop']
5WqyMMhbVsV7yR8lSNy5EI,Não Cá Vàng,spotify:track:5WqyMMhbVsV7yR8lSNy5EI,"['v-pop', 'vietnamese hip hop', 'vinahouse']",['vietnamese hip hop'],['v-pop']
2BND3HszbPHiolVoLS9w8A,Đã Lâu Không Gặp,spotify:track:2BND3HszbPHiolVoLS9w8A,"['v-pop', 'vinahouse']",[],['v-pop']
2CZwxHuO9K6pv0lWFjxFR6,Sau Bao Năm,spotify:track:2CZwxHuO9K6pv0lWFjxFR6,"['v-pop', 'vinahouse']",[],['v-pop']
2f88Zhw1GzcztU4VzXH1Du,Yêu Em Mất Rồi,spotify:track:2f88Zhw1GzcztU4VzXH1Du,"['v-pop', 'vinahouse']",[],['v-pop']
60NYqEfnogqM6JarJaTlkL,Có Chăng Là Sai Lầm,spotify:track:60NYqEfnogqM6JarJaTlkL,"['v-pop', 'vinahouse']",[],['v-pop']
4qFfUXNVHtipyD1rgj3sNQ,Chúng Ta Dừng Lại Ở Đây Thôi,spotify:track:4qFfUXNVHtipyD1rgj3sNQ,"['vinahouse', 'v-pop', 'vietnamese lo-fi']",['vietnamese lo-fi'],['v-pop']
5JuJrzMxQTQ49wwDApPnhB,Yêu Không Nghỉ Phép,spotify:track:5JuJrzMxQTQ49wwDApPnhB,"['v-pop', 'vietnamese hip hop']",['vietnamese hip hop'],['v-pop']
3fbU2AU2PjfCYEmrsIyvuF,Em Là Của Anh,spotify:track:3fbU2AU2PjfCYEmrsIyvuF,"['vietnamese bolero', 'v-pop', 'vinahouse', 'bolero']",['vietnamese bolero'],['v-pop']
1rTRvVLoblRpOjqXsyIT3a,TA LÀ (feat. Clean Bandit),spotify:track:1rTRvVLoblRpOjqXsyIT3a,"['v-pop', 'vietnamese hip hop', 'vietnam indie', 'vinahouse']","['vietnamese hip hop', 'vietnam indie']",['v-pop']
7zMLzvkG3USqkDuVxhAb4g,Là 1 Thằng Con Trai,spotify:track:7zMLzvkG3USqkDuVxhAb4g,"['v-pop', 'vietnamese lo-fi']",['vietnamese lo-fi'],['v-pop']
5Xx9hj9N1ATMrYznSkOH4B,Sẽ Có Người Cần Anh,spotify:track:5Xx9hj9N1ATMrYznSkOH4B,"['v-pop', 'vinahouse', 'vietnamese bolero']",['vietnamese bolero'],['v-pop']
7FAVN2We4FB6u7Qq250dEd,Sau Này,spotify:track:7FAVN2We4FB6u7Qq250dEd,"['v-pop', 'vietnamese lo-fi', 'vinahouse', 'vietnam indie']","['vietnamese lo-fi', 'vietnam indie']",['v-pop']
3bPvkp8g7UpnnSMRlgHpPh,Em Của Quá Khứ,spotify:track:3bPvkp8g7UpnnSMRlgHpPh,"['vinahouse', 'v-pop', 'vietnamese lo-fi']",['vietnamese lo-fi'],['v-pop']
6ereUNszPBqZuzZ5eUnzML,Cứ Thế Mong Chờ,spotify:track:6ereUNszPBqZuzZ5eUnzML,"['vinahouse', 'v-pop', 'vietnamese lo-fi']",['vietnamese lo-fi'],['v-pop']
2x5Brvl4eHDvQvINI5gflg,Cô Gái Trong Quyển Sách,spotify:track:2x5Brvl4eHDvQvINI5gflg,"['vinahouse', 'v-pop', 'vietnamese lo-fi']",['vietnamese lo-fi'],['v-pop']
61E8GfD4TChH9vhbwGGws3,Doi Lua,spotify:track:61E8GfD4TChH9vhbwGGws3,"['vinahouse', 'v-pop', 'vietnamese lo-fi']",['vietnamese lo-fi'],['v-pop']
0MvUaisD0aQm2aZQZv0kcw,Vu Vơ,spotify:track:0MvUaisD0aQm2aZQZv0kcw,"['v-pop', 'vietnamese hip hop', 'vinahouse']",['vietnamese hip hop'],['v-pop']
1P8t31JQWdQ7lXJmGvdncJ,Vì Em Quá Cô Đơn,spotify:track:1P8t31JQWdQ7lXJmGvdncJ,"['v-pop', 'vinahouse']",[],['v-pop']
5kkLHFQ21dRdnYIop8vo6e,Vì Yêu Anh Sẽ,spotify:track:5kkLHFQ21dRdnYIop8vo6e,"['v-pop', 'vinahouse']",[],['v-pop']
0nP9fAgctLELtBmLkXus7s,Giá Như Anh Lặng Im,spotify:track:0nP9fAgctLELtBmLkXus7s,"['v-pop', 'vietnamese hip hop', 'vinahouse']",['vietnamese hip hop'],['v-pop']
1YWJj6OmXJ6IvPIiidqSc8,Em Có Yêu Anh Không,spotify:track:1YWJj6OmXJ6IvPIiidqSc8,"['v-pop', 'vietnamese hip hop', 'vinahouse']",['vietnamese hip hop'],['v-pop']
6YiTUqzZ1lbljwzoNniyjJ,Chỉ Có Em,spotify:track:6YiTUqzZ1lbljwzoNniyjJ,"['v-pop', 'vietnamese hip hop', 'vinahouse', 'vietnam indie']","['vietnamese hip hop', 'vietnam indie']",['v-pop']
46SAVNwCrvihLhGidHlsxy,Chỉ Có Thể Là Tình Yêu,spotify:track:46SAVNwCrvihLhGidHlsxy,"['v-pop', 'vietnamese hip hop', 'vinahouse', 'vietnam indie']","['vietnamese hip hop', 'vietnam indie']",['v-pop']
2921Qvg0V9SFH7cMbcRD5b,Chút Nắng Chút Mưa,spotify:track:2921Qvg0V9SFH7cMbcRD5b,"['v-pop', 'vietnamese hip hop', 'vinahouse', 'vietnam indie']","['vietnamese hip hop', 'vietnam indie']",['v-pop']
26yFc9Kmi9I38YQUaG8dhz,Chiều Vắng (Nhạc Phim Tháng 5 Để Dành),spotify:track:26yFc9Kmi9I38YQUaG8dhz,"['v-pop', 'vietnam indie']",['vietnam indie'],['v-pop']
7cZYRJdNrwRgGnmYEgZZyX,Chuyện Mưa,spotify:track:7cZYRJdNrwRgGnmYEgZZyX,"['v-pop', 'vietnam indie']",['vietnam indie'],['v-pop']
5iiM7LpgJ53bZi92gJX1Mc,Vì Mất Đi Ánh Mặt Trời,spotify:track:5iiM7LpgJ53bZi92gJX1Mc,"['v-pop', 'vietnam indie']",['vietnam indie'],['v-pop']
1qkkaxdR35A2pDhtLRKrfW,Nếu Một Mai Tôi Bay Lên Trời,spotify:track:1qkkaxdR35A2pDhtLRKrfW,"['v-pop', 'vietnam indie']",['vietnam indie'],['v-pop']
71n98syyy08RBKlJfxu8Ag,Thật Bất Ngờ,spotify:track:71n98syyy08RBKlJfxu8Ag,"['v-pop', 'vietnam indie']",['vietnam indie'],['v-pop']
6ao4OJERSs7T3Jm75BeJ1G,Ngược Chiều Nỗi Nhớ,spotify:track:6ao4OJERSs7T3Jm75BeJ1G,"['v-pop', 'vietnam indie', 'vietnamese lo-fi', 'vietnamese hip hop']","['vietnam indie', 'vietnamese lo-fi', 'vietnamese hip hop']",['v-pop']
2ghLoa5lMU5eMhKYZhgxce,Một Nửa Yêu Thương,spotify:track:2ghLoa5lMU5eMhKYZhgxce,"['v-pop', 'vietnam indie', 'vietnamese lo-fi', 'vietnamese hip hop']","['vietnam indie', 'vietnamese lo-fi', 'vietnamese hip hop']",['v-pop']
6m11BPYL45iM3rLXpZCYch,Biết Em Lại Vô Tình,spotify:track:6m11BPYL45iM3rLXpZCYch,['v-pop'],[],['v-pop']
7ww8HUBZQ7Pe1OWubcfOLT,Sợ Rằng Em Biết Anh Còn Yêu Em - Freak D Remix,spotify:track:7ww8HUBZQ7Pe1OWubcfOLT,"['v-pop', 'vietnam indie', 'vietnamese lo-fi', 'vietnamese hip hop']","['vietnam indie', 'vietnamese lo-fi', 'vietnamese hip hop']",['v-pop']
3e9Y7jJLISfSN00QcDYMHc,Tình Thôi Xót Xa - Remix,spotify:track:3e9Y7jJLISfSN00QcDYMHc,"['v-pop', 'vietnam indie', 'vietnamese lo-fi', 'vietnamese hip hop']","['vietnam indie', 'vietnamese lo-fi', 'vietnamese hip hop']",['v-pop']
2M35ZUqgKTJ9KHgicvfg3m,Mot Ngay Mua,spotify:track:2M35ZUqgKTJ9KHgicvfg3m,"['v-pop', 'vietnam indie', 'vietnamese lo-fi', 'vietnamese hip hop']","['vietnam indie', 'vietnamese lo-fi', 'vietnamese hip hop']",['v-pop']
1iSlsDumr59OhaCyPj494Z,Treasure,spotify:track:1iSlsDumr59OhaCyPj494Z,"['v-pop', 'vietnamese hip hop', 'vietnam indie', 'vinahouse']","['vietnamese hip hop', 'vietnam indie']",['v-pop']
4w67UkDLWGysW1YLVPpgCL,Giàu Sang,spotify:track:4w67UkDLWGysW1YLVPpgCL,"['v-pop', 'vietnamese hip hop', 'vietnam indie', 'vinahouse']","['vietnamese hip hop', 'vietnam indie']",['v-pop']
2fcPe6CPFkNv66oauUffxd,Trên Lầu Cao,spotify:track:2fcPe6CPFkNv66oauUffxd,"['v-pop', 'vietnamese hip hop', 'vietnam indie', 'vinahouse']","['vietnamese hip hop', 'vietnam indie']",['v-pop']
2CJ7u4cmc4xAyQx6CR13Mb,DCME,spotify:track:2CJ7u4cmc4xAyQx6CR13Mb,"['vietnamese hip hop', 'v-pop', 'vinahouse']",['vietnamese hip hop'],['v-pop']
7ADTg7R60cQ6voO9S6wPm1,September Flower,spotify:track:7ADTg7R60cQ6voO9S6wPm1,"['v-pop', 'vietnamese hip hop', 'vinahouse', 'vietnam indie']","['vietnamese hip hop', 'vietnam indie']",['v-pop']
0w6zuIkd71pgwCT1UiKZKR,Ngọn Đuốc Đêm,spotify:track:0w6zuIkd71pgwCT1UiKZKR,"['v-pop', 'vietnamese hip hop', 'vietnam indie', 'vinahouse']","['vietnamese hip hop', 'vietnam indie']",['v-pop']
1rebpgyrhSmQKtHwSYdKNZ,Late Night,spotify:track:1rebpgyrhSmQKtHwSYdKNZ,"['vietnamese hip hop', 'v-pop', 'vinahouse']",['vietnamese hip hop'],['v-pop']
404vMtQyYW7Fa63QJaJ75A,Buồn Của Anh Remix,spotify:track:404vMtQyYW7Fa63QJaJ75A,"['v-pop', 'vietnamese hip hop', 'vinahouse', 'vietnam indie']","['vietnamese hip hop', 'vietnam indie']",['v-pop']
6rOfEMmhTevSade2a2UYpv,Nếu Như Là Định Mệnh Remix,spotify:track:6rOfEMmhTevSade2a2UYpv,"['v-pop', 'vietnamese hip hop', 'vinahouse', 'vietnam indie']","['vietnamese hip hop', 'vietnam indie']",['v-pop']
2FAOdl0hE1rDL3odBxQxZ7,Quăng Tao Cái Boong Remix,spotify:track:2FAOdl0hE1rDL3odBxQxZ7,"['v-pop', 'vietnamese hip hop', 'vinahouse', 'vietnam indie']","['vietnamese hip hop', 'vietnam indie']",['v-pop']
1nnFrPdXatzZDo1Dhtd7ZJ,2 Phút Hơn,spotify:track:1nnFrPdXatzZDo1Dhtd7ZJ,"['v-pop', 'vietnamese hip hop', 'vinahouse', 'vietnam indie']","['vietnamese hip hop', 'vietnam indie']",['v-pop']
2jpiinZleb41FwAgq6xTq3,Ở Trong Thành Phố,spotify:track:2jpiinZleb41FwAgq6xTq3,"['v-pop', 'vietnamese hip hop', 'vinahouse', 'vietnam indie']","['vietnamese hip hop', 'vietnam indie']",['v-pop']
66VQWHjunbS7RlLIO6FihM,Xin,spotify:track:66VQWHjunbS7RlLIO6FihM,"['v-pop', 'vietnamese hip hop', 'vinahouse', 'vietnam indie']","['vietnamese hip hop', 'vietnam indie']",['v-pop']
2Emlw3C8Rqn9lAen25OItw,Cảm ơn,spotify:track:2Emlw3C8Rqn9lAen25OItw,"['v-pop', 'vietnamese hip hop', 'vietnam indie', 'vietnamese lo-fi']","['vietnamese hip hop', 'vietnam indie', 'vietnamese lo-fi']",['v-pop']
2reK5GHI5mMkCOrsd7mW8f,Vợ Chồng A Phủ,spotify:track:2reK5GHI5mMkCOrsd7mW8f,"['v-pop', 'vietnamese hip hop', 'vietnam indie', 'vietnamese lo-fi']","['vietnamese hip hop', 'vietnam indie', 'vietnamese lo-fi']",['v-pop']
1F5lop4Q9jWzHQuSF2caUL,Một Thời Để Nhớ,spotify:track:1F5lop4Q9jWzHQuSF2caUL,"['v-pop', 'vietnamese hip hop', 'vietnam indie', 'vietnamese lo-fi']","['vietnamese hip hop', 'vietnam indie', 'vietnamese lo-fi']",['v-pop']
7unqgXVmp0iFt6ZW465opZ,Rapcoustic 5,spotify:track:7unqgXVmp0iFt6ZW465opZ,"['v-pop', 'vietnamese hip hop', 'vietnam indie', 'vietnamese lo-fi']","['vietnamese hip hop', 'vietnam indie', 'vietnamese lo-fi']",['v-pop']
5ecu1BvimgOepth3Scn0mK,hai triệu năm - Madihu mix,spotify:track:5ecu1BvimgOepth3Scn0mK,"['v-pop', 'vietnamese hip hop', 'vietnam indie', 'vietnamese lo-fi']","['vietnamese hip hop', 'vietnam indie', 'vietnamese lo-fi']",['v-pop']
0ipXEp5M0G5Tr7xx9u1hSY,Nếu Mình Gần Nhau,spotify:track:0ipXEp5M0G5Tr7xx9u1hSY,"['v-pop', 'vietnamese hip hop', 'vietnam indie', 'vietnamese lo-fi']","['vietnamese hip hop', 'vietnam indie', 'vietnamese lo-fi']",['v-pop']
1sn24gM7ifkeH0005USdLH,Đừng Gọi Anh Là Idol,spotify:track:1sn24gM7ifkeH0005USdLH,"['v-pop', 'vietnamese hip hop', 'vietnam indie', 'vietnamese lo-fi']","['vietnamese hip hop', 'vietnam indie', 'vietnamese lo-fi']",['v-pop']
5RutrRsc0LPcZn2hAN11Ry,Trời Ơi Con Chưa Muốn Chết,spotify:track:5RutrRsc0LPcZn2hAN11Ry,"['v-pop', 'vietnamese hip hop', 'vietnam indie', 'vietnamese lo-fi']","['vietnamese hip hop', 'vietnam indie', 'vietnamese lo-fi']",['v-pop']
6nzmVDR2jqqIv4WQRFWB0n,Lộn Xộn 2,spotify:track:6nzmVDR2jqqIv4WQRFWB0n,"['v-pop', 'vietnamese hip hop', 'vietnam indie', 'vietnamese lo-fi']","['vietnamese hip hop', 'vietnam indie', 'vietnamese lo-fi']",['v-pop']
0jY5Kr6b9KCefb9mPruLU0,Loving You Sunny,spotify:track:0jY5Kr6b9KCefb9mPruLU0,"['vietnamese hip hop', 'v-pop', 'vietnam indie']","['vietnamese hip hop', 'vietnam indie']",['v-pop']
6683Q1DAKo7rxcULAVL0gJ,Dưới Hiên Nhà,spotify:track:6683Q1DAKo7rxcULAVL0gJ,"['v-pop', 'vietnamese hip hop', 'vietnam indie', 'vietnamese lo-fi']","['vietnamese hip hop', 'vietnam indie', 'vietnamese lo-fi']",['v-pop']
08296C4KKLpfOKCuznfU8y,Mơ,spotify:track:08296C4KKLpfOKCuznfU8y,"['v-pop', 'vietnamese hip hop', 'vietnam indie', 'vietnamese lo-fi']","['vietnamese hip hop', 'vietnam indie', 'vietnamese lo-fi']",['v-pop']
76aSCJOsrOgKIxBEftvctX,Cô Gái Bàn Bên,spotify:track:76aSCJOsrOgKIxBEftvctX,"['v-pop', 'vietnamese hip hop', 'vietnam indie', 'vietnamese lo-fi']","['vietnamese hip hop', 'vietnam indie', 'vietnamese lo-fi']",['v-pop']
2pmqsGd3LaOqUGUZqG4OPX,Cho Em Một Ngày (Remake),spotify:track:2pmqsGd3LaOqUGUZqG4OPX,"['v-pop', 'vietnamese hip hop', 'vietnam indie', 'vietnamese lo-fi']","['vietnamese hip hop', 'vietnam indie', 'vietnamese lo-fi']",['v-pop']
1Yhme7M2McHQYWm1MpBlEC,Mưa Trên Những Mái Tôn,spotify:track:1Yhme7M2McHQYWm1MpBlEC,"['v-pop', 'vietnamese hip hop', 'vietnam indie', 'vietnamese lo-fi']","['vietnamese hip hop', 'vietnam indie', 'vietnamese lo-fi']",['v-pop']
